UCASSNAME,bb0,bb1,bb2,bb3,bb4,bb5,bb6,bb7,bb8,bb9,bb10,bb11,bb12,bb13,bb14,bb15,GSC,ID
UCASS I,10,15,22,33,50,74,111,166,247,369,551,823,1230,1836,2742,4095,1.00,6
UCASSNAME,bb0,bb1,bb2,bb3,bb4,bb5,bb6,bb7,bb8,bb9,bb10,bb11,bb12,bb13,bb14,bb15,GSC,ID
UCASS J,11,14,25,43,68,106,182,249,376,566,637,706,768,810,998,4095,1.00,2
GPS_fix,GPS_satellites,GPS_PDOP,GPS_HDOP,GPS_VDOP,GPS_Date,GPS_Time[UTC],GPS_Time_dec[UTC],GPS_Longitude,GPS_Latitude,GPS_Altitude[m],temp,hum,UCASS_ID,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b1tof,b3tof,b5tof,b7tof,period,csum,glitch,longtof,rejrat,UCASS_ID,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b1tof,b3tof,b5tof,b7tof,period,csum,glitch,longtof,rejrat,AP_Alt(m),AP_BaroAlt(m),AP_BaroTemp,AP_BaroPressure,AP_airSpeed(cm/s),AP_velX(m/s),AP_velY(m/s),AP_velZ(m/s),AP_SOG(m/s),AP_COG(deg),AP_heading(deg)
1,4,1.93,3.46,3.46,10/07/26,06:55:02,65502.00,333811433,351413000,198.80,70.38,62.64,6,1,12,12,5,1,0,0,0,0,0,0,0,0,0,0,0,255,255,6,0,57256,31,13,3,16,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,255,255,2,0,12884,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1.93,3.46,3.46,10/07/26,06:55:03,65503.00,333811416,351412933,200.80,140.19,136.88,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,32377,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1.93,3.46,3.46,10/07/26,06:55:04,65504.00,333811100,351413166,200.20,82.98,89.75,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,4,1.93,3.46,3.46,10/07/26,06:55:05,65505.00,333811116,351413166,200.00,41.33,207.74,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,32380,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1.93,3.46,3.46,10/07/26,06:55:06,65506.00,333811183,351413133,201.10,79.44,57.32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1.93,3.46,3.46,10/07/26,06:55:07,65507.00,333811216,351413083,204.20,94.30,214.11,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,32378,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1.93,3.46,3.46,10/07/26,06:55:08,65508.00,333811316,351413033,202.70,268.77,205.44,6,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32382,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1.93,3.46,3.46,10/07/26,06:55:09,65509.00,333811300,351413016,202.50,119.60,96.28,6,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,49,0,0,32378,4,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,4,1.93,3.46,3.46,10/07/26,06:55:10,65510.00,333811266,351413066,202.20,90.07,71.46,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1.93,3.46,3.46,10/07/26,06:55:11,65511.00,333811250,351413066,202.10,59.94,60.47,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32379,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1.93,3.46,3.46,10/07/26,06:55:12,65512.00,333811233,351413050,202.00,80.08,66.02,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32382,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1.92,3.46,3.46,10/07/26,06:55:13,65513.00,333811233,351413050,201.70,63.65,47.13,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,32377,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1.92,3.46,3.46,10/07/26,06:55:14,65514.00,333811233,351413050,200.70,55.19,47.57,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1.92,3.45,3.45,10/07/26,06:55:15,65515.00,333811250,351413033,200.00,62.76,61.55,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1.92,3.45,3.45,10/07/26,06:55:16,65516.00,333811266,351413000,200.00,63.81,72.39,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,32380,3,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1.92,3.45,3.45,10/07/26,06:55:17,65517.00,333811250,351413016,199.80,62.04,65.58,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1.92,3.45,3.45,10/07/26,06:55:18,65518.00,333811216,351413016,199.30,54.46,53.17,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1.92,3.45,3.45,10/07/26,06:55:19,65519.00,333811183,351413050,199.10,72.99,54.58,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,32381,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1.92,3.45,3.45,10/07/26,06:55:20,65520.00,333811133,351413083,199.00,96.00,61.51,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,32380,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1.92,3.45,3.45,10/07/26,06:55:21,65521.00,333811133,351413100,199.40,97.08,45.88,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,32377,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1.92,3.45,3.45,10/07/26,06:55:22,65522.00,333811100,351413100,199.60,66.11,53.13,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,32382,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1.92,3.45,3.45,10/07/26,06:55:23,65523.00,333811066,351413100,199.40,53.98,56.32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1.92,3.45,3.45,10/07/26,06:55:24,65524.00,333811083,351413100,198.80,67.03,72.63,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1.92,3.45,3.45,10/07/26,06:55:25,65525.00,333811050,351413100,198.80,62.76,52.73,6,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,32380,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1.92,3.45,3.45,10/07/26,06:55:26,65526.00,333811033,351413100,198.80,50.80,59.10,6,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,32379,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1.92,3.45,3.45,10/07/26,06:55:27,65527.00,333811033,351413083,199.00,67.96,81.98,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,2,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,32378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1.92,3.45,3.45,10/07/26,06:55:28,65528.00,333811033,351413083,198.90,83.67,55.47,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,0,13,0,32382,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1.92,3.45,3.45,10/07/26,06:55:29,65529.00,333811083,351413050,198.20,73.64,56.52,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,32378,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,4,1.92,3.45,3.45,10/07/26,06:55:30,65530.00,333811066,351413050,198.50,56.28,74.64,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,32379,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,4,1.92,3.45,3.45,10/07/26,06:55:31,65531.00,333811066,351413050,198.80,93.90,86.85,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32382,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,1.43,2.29,2.29,10/07/26,06:55:32,65532.00,333811066,351413033,199.30,89.51,63.37,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,167,32379,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,1.43,2.29,2.29,10/07/26,06:55:33,65533.00,333811083,351413016,199.70,95.83,67.07,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,1.43,2.30,2.30,10/07/26,06:55:34,65534.00,333811100,351412983,199.80,78.27,70.70,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,1.43,2.30,2.30,10/07/26,06:55:35,65535.00,333811066,351412983,201.70,68.52,58.81,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,1.43,2.30,2.30,10/07/26,06:55:36,65536.00,333811033,351413000,203.80,56.16,51.84,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,1.43,2.30,2.30,10/07/26,06:55:37,65537.00,333811016,351413000,205.20,68.32,52.53,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,1.43,2.30,2.30,10/07/26,06:55:38,65538.00,333810983,351413016,206.50,214.95,146.31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,1.43,2.30,2.30,10/07/26,06:55:39,65539.00,333811016,351413000,206.90,67.35,193.24,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,84,132,0,0,32380,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,1.43,2.30,2.30,10/07/26,06:55:40,65540.00,333811000,351413016,206.70,54.63,231.43,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,32379,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,1.43,2.30,2.30,10/07/26,06:55:41,65541.00,333810983,351413016,206.70,74.89,138.49,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,1.43,2.30,2.30,10/07/26,06:55:42,65542.00,333810916,351413050,207.50,132.33,60.42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,1.43,2.30,2.30,10/07/26,06:55:43,65543.00,333810900,351413066,207.50,87.25,86.45,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,1.43,2.30,2.30,10/07/26,06:55:44,65544.00,333810866,351413066,208.40,46.73,71.54,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,1.43,2.30,2.30,10/07/26,06:55:45,65545.00,333810866,351413050,208.70,86.13,85.36,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,1.43,2.30,2.30,10/07/26,06:55:46,65546.00,333810833,351413050,208.60,74.77,58.29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,1.43,2.30,2.30,10/07/26,06:55:47,65547.00,333810816,351413050,208.50,68.28,57.40,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,1.43,2.30,2.30,10/07/26,06:55:48,65548.00,333810816,351413050,208.20,70.46,66.71,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,32378,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,32377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,1.43,2.30,2.30,10/07/26,06:55:49,65549.00,333810800,351413083,207.60,106.43,105.42,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,32381,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,1.25,1.77,1.77,10/07/26,06:55:50,65550.00,333810783,351413100,206.70,56.60,66.15,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,32379,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,1.25,1.77,1.77,10/07/26,06:55:51,65551.00,333810783,351413100,206.40,55.79,49.83,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,1.25,1.77,1.77,10/07/26,06:55:52,65552.00,333810783,351413116,205.90,93.18,108.68,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,1.25,1.77,1.77,10/07/26,06:55:53,65553.00,333810733,351413166,205.60,110.30,217.81,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,1.25,1.77,1.77,10/07/26,06:55:54,65554.00,333810666,351413266,204.80,223.29,115.29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,1.25,1.77,1.77,10/07/26,06:55:55,65555.00,333810650,351413266,204.80,47.70,95.39,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,1.25,1.77,1.77,10/07/26,06:55:56,65556.00,333810583,351413333,204.00,150.30,196.14,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,32381,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,1.25,1.77,1.77,10/07/26,06:55:57,65557.00,333810566,351413333,203.70,226.11,98.21,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,32379,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,1.25,1.77,1.77,10/07/26,06:55:58,65558.00,333810566,351413300,204.20,100.59,87.82,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,1.25,1.77,1.77,10/07/26,06:55:59,65559.00,333810566,351413250,204.50,155.41,149.57,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,1.25,1.77,1.77,10/07/26,06:56:00,65600.00,333810566,351413233,204.70,188.81,105.58,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,1.25,1.77,1.77,10/07/26,06:56:01,65601.00,333810566,351413216,205.00,184.66,78.15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,1.25,1.77,1.77,10/07/26,06:56:02,65602.00,333810566,351413183,205.10,124.44,81.61,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,1.25,1.77,1.77,10/07/26,06:56:03,65603.00,333810550,351413116,205.00,55.35,105.30,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,32380,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,1.25,1.77,1.77,10/07/26,06:56:04,65604.00,333810516,351413166,204.10,46.37,46.41,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,1.25,1.77,1.77,10/07/26,06:56:05,65605.00,333810516,351413200,203.70,44.19,63.93,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,32380,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,1.25,1.77,1.77,10/07/26,06:56:06,65606.00,333810516,351413200,203.70,84.52,56.24,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,32380,3,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,1.25,1.77,1.77,10/07/26,06:56:07,65607.00,333810500,351413233,203.30,76.98,79.72,6,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,32379,5,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,1.25,1.77,1.77,10/07/26,06:56:08,65608.00,333810500,351413250,203.40,74.53,48.10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,1.25,1.77,1.77,10/07/26,06:56:09,65609.00,333810500,351413300,202.20,101.31,87.50,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,32381,4,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,1.17,1.66,1.66,10/07/26,06:56:09,65609.00,333810483,351413333,201.40,89.71,75.93,6,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,28,56,0,0,32378,6,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,1.17,1.66,1.66,10/07/26,06:56:10,65610.00,333810466,351413333,201.70,92.01,71.74,6,0,1,4,2,0,2,0,1,0,0,0,0,0,0,0,0,18,53,72,90,32381,10,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,8,1.17,1.66,1.66,10/07/26,06:56:11,65611.00,333810433,351413383,202.00,66.99,70.78,6,0,2,3,2,0,1,0,1,0,0,0,0,0,0,0,0,16,38,62,84,32378,9,1,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,1.17,1.66,1.66,10/07/26,06:56:12,65612.00,333810416,351413400,202.20,73.32,58.05,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,1.17,1.66,1.66,10/07/26,06:56:13,65613.00,333810400,351413416,202.30,86.25,70.82,6,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,21,39,0,0,32380,6,2,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
