Wind_Direction_Class,Instrument,Diameter_um,dN_dlnDp,N_Samples
S (157.5–202.5°),UCASS 1,2.4781242906682466,0.3046130880466942,375
S (157.5–202.5°),UCASS 1,3.1246599815019875,0.13211696312829557,375
S (157.5–202.5°),UCASS 1,3.668105778191245,0.05598259171340266,375
S (157.5–202.5°),UCASS 1,4.161249812255929,0.1205252572346406,375
S (157.5–202.5°),UCASS 1,4.678589531044587,0.0,375
S (157.5–202.5°),UCASS 1,5.145298825141257,0.0,375
S (157.5–202.5°),UCASS 1,5.604863959098383,0.0,375
S (157.5–202.5°),UCASS 1,6.061188002363893,0.0,375
S (157.5–202.5°),UCASS 1,6.520398760812102,0.0,375
S (157.5–202.5°),UCASS 1,6.971986804347811,0.0,375
S (157.5–202.5°),UCASS 1,7.420956811624765,0.0,375
S (157.5–202.5°),UCASS 1,7.891793205602894,0.0,375
S (157.5–202.5°),UCASS 1,10.85080642164443,0.04435485535366165,375
S (157.5–202.5°),UCASS 2,4.069004792329446,0.5656201621842732,375
S (157.5–202.5°),UCASS 2,4.496398558846847,0.34087808608484255,375
S (157.5–202.5°),UCASS 2,5.417970099585268,0.2015494800303336,375
S (157.5–202.5°),UCASS 2,6.685506712284417,0.03322050857109102,375
S (157.5–202.5°),UCASS 2,8.268978171455045,0.026696227454454314,375
S (157.5–202.5°),UCASS 2,10.772854774849607,0.0,375
S (157.5–202.5°),UCASS 2,13.835259303677686,0.0,375
S (157.5–202.5°),UCASS 2,17.414821273846023,0.0,375
S (157.5–202.5°),UCASS 2,23.11955881932006,0.0,375
S (157.5–202.5°),UCASS 2,28.16814512885078,0.0,375
S (157.5–202.5°),UCASS 2,30.822173836379548,0.0,375
S (157.5–202.5°),UCASS 2,33.4058677480469,0.0,375
S (157.5–202.5°),UCASS 2,35.530071770262445,0.0,375
S (157.5–202.5°),UCASS 2,40.3981039159018,0.0,375
S (157.5–202.5°),UCASS 2,48.99905305207439,0.0,375
S (157.5–202.5°),UCASS 6,0.6280127387243033,2.249820350669999,375
S (157.5–202.5°),UCASS 6,0.7557777451076474,2.5986057996128524,375
S (157.5–202.5°),UCASS 6,1.1299557513460428,0.5339508226555237,375
S (157.5–202.5°),UCASS 6,1.7951044537853502,0.8346508329818983,375
S (157.5–202.5°),UCASS 6,2.23678340480253,0.6929959255365165,375
S (157.5–202.5°),UCASS 6,2.579767431378263,0.28116417447817244,375
S (157.5–202.5°),UCASS 6,3.316323265304515,0.25306608068183134,375
S (157.5–202.5°),UCASS 6,4.263097465458654,0.19520315223027263,375
S (157.5–202.5°),UCASS 6,5.296527164095356,0.02903054810293183,375
S (157.5–202.5°),UCASS 6,6.755116579304905,0.0,375
S (157.5–202.5°),UCASS 6,8.618816624107977,0.02823442684210661,375
S (157.5–202.5°),UCASS 6,11.067971810589329,0.027826141158829976,375
S (157.5–202.5°),UCASS 6,14.265342617687105,0.0,375
S (157.5–202.5°),UCASS 6,18.743596239782804,0.0,375
S (157.5–202.5°),UCASS 6,25.325038993059813,0.0,375
S (157.5–202.5°),TSI OPS 3330,0.3349626844888845,101.30497594795706,89
S (157.5–202.5°),TSI OPS 3330,0.417025179095939,22.978021522242415,89
S (157.5–202.5°),TSI OPS 3330,0.5188785985179963,7.353579913415104,89
S (157.5–202.5°),TSI OPS 3330,0.6461106716345119,2.580713664341456,89
S (157.5–202.5°),TSI OPS 3330,0.8041996020889342,1.4218100430619025,89
S (157.5–202.5°),TSI OPS 3330,1.0009740256370292,1.4823830938194005,89
S (157.5–202.5°),TSI OPS 3330,1.246493882857032,0.8138411108364487,89
S (157.5–202.5°),TSI OPS 3330,1.5521636511656882,0.9851745378016458,89
S (157.5–202.5°),TSI OPS 3330,1.9324057544936053,0.7214367370711118,89
S (157.5–202.5°),TSI OPS 3330,2.4060049875260026,0.40497920109677654,89
S (157.5–202.5°),TSI OPS 3330,2.9959898197423835,0.24251108772504837,89
S (157.5–202.5°),TSI OPS 3330,3.73008927507104,0.182705307456783,89
S (157.5–202.5°),TSI OPS 3330,4.644080533324115,0.12958165844837588,89
S (157.5–202.5°),TSI OPS 3330,5.781788823538958,0.08089009935345423,89
S (157.5–202.5°),TSI OPS 3330,7.198224225460054,0.0512148949442405,89
S (157.5–202.5°),TSI OPS 3330,8.962142600963231,0.05431174409030934,89
