Wind_Direction_Class,Instrument,Diameter_um,dN_dlnDp,N_Samples
N (337.5–360° and 0–22.5°),FIDAS 200,13.83267,0.05322480459701394,19
N (337.5–360° and 0–22.5°),FIDAS 200,14.864696,0.017693169510533926,19
N (337.5–360° and 0–22.5°),FIDAS 200,15.973718,0.02441949865127604,19
N (337.5–360° and 0–22.5°),FIDAS 200,17.165483,0.05476871983953071,19
N (337.5–360° and 0–22.5°),FIDAS 200,18.446161,0.02692755754796149,19
N (337.5–360° and 0–22.5°),FIDAS 200,19.82239,0.028684059906761164,19
N (337.5–360° and 0–22.5°),FIDAS 200,21.301296,0.030879269345428575,19
N (337.5–360° and 0–22.5°),FIDAS 200,22.890539,0.03307447456429958,19
N (337.5–360° and 0–22.5°),FIDAS 200,24.598352,0.03585486554835897,19
N (337.5–360° and 0–22.5°),FIDAS 200,26.433582,0.010390774254906084,19
N (337.5–360° and 0–22.5°),UCASS 1,0.7765307463326871,3.4474254102466726,1119
N (337.5–360° and 0–22.5°),UCASS 1,1.7052272575818157,0.39360588736808244,1119
N (337.5–360° and 0–22.5°),UCASS 1,2.4781242906682466,0.1746796225811106,1119
N (337.5–360° and 0–22.5°),UCASS 1,3.1246599815019875,0.0925981784673498,1119
N (337.5–360° and 0–22.5°),UCASS 1,3.668105778191245,0.03210307887397983,1119
N (337.5–360° and 0–22.5°),UCASS 1,4.161249812255929,0.05759575909952098,1119
N (337.5–360° and 0–22.5°),UCASS 1,4.678589531044587,0.042587258687918725,1119
N (337.5–360° and 0–22.5°),UCASS 1,5.145298825141257,0.015777991181526944,1119
N (337.5–360° and 0–22.5°),UCASS 1,5.604863959098383,0.08622782472866693,1119
N (337.5–360° and 0–22.5°),UCASS 1,6.061188002363893,0.0,1119
N (337.5–360° and 0–22.5°),UCASS 1,6.520398760812102,0.0,1119
N (337.5–360° and 0–22.5°),UCASS 1,6.971986804347811,0.0,1119
N (337.5–360° and 0–22.5°),UCASS 1,7.420956811624765,0.021942937074049897,1119
N (337.5–360° and 0–22.5°),UCASS 1,7.891793205602894,0.00847839406430855,1119
N (337.5–360° and 0–22.5°),UCASS 1,10.85080642164443,0.0,1119
N (337.5–360° and 0–22.5°),UCASS 2,4.069004792329446,0.3243534842451352,1119
N (337.5–360° and 0–22.5°),UCASS 2,4.496398558846847,0.2316748990673715,1119
N (337.5–360° and 0–22.5°),UCASS 2,5.417970099585268,0.08989403986477815,1119
N (337.5–360° and 0–22.5°),UCASS 2,6.685506712284417,0.0635007284854549,1119
N (337.5–360° and 0–22.5°),UCASS 2,8.268978171455045,0.030617771324183723,1119
N (337.5–360° and 0–22.5°),UCASS 2,10.772854774849607,0.04316155702221358,1119
N (337.5–360° and 0–22.5°),UCASS 2,13.835259303677686,0.023464940360192605,1119
N (337.5–360° and 0–22.5°),UCASS 2,17.414821273846023,0.00476369635471053,1119
N (337.5–360° and 0–22.5°),UCASS 2,23.11955881932006,0.013668262725473505,1119
N (337.5–360° and 0–22.5°),UCASS 2,28.16814512885078,0.0,1119
N (337.5–360° and 0–22.5°),UCASS 2,30.822173836379548,0.0,1119
N (337.5–360° and 0–22.5°),UCASS 2,33.4058677480469,0.0,1119
N (337.5–360° and 0–22.5°),UCASS 2,35.530071770262445,0.0,1119
N (337.5–360° and 0–22.5°),UCASS 2,40.3981039159018,0.0,1119
N (337.5–360° and 0–22.5°),UCASS 2,48.99905305207439,0.0,1119
N (337.5–360° and 0–22.5°),UCASS 6,0.6280127387243033,1.5817141283265261,1119
N (337.5–360° and 0–22.5°),UCASS 6,0.7557777451076474,1.8828424450009908,1119
N (337.5–360° and 0–22.5°),UCASS 6,1.1299557513460428,0.4199215265192004,1119
N (337.5–360° and 0–22.5°),UCASS 6,1.7951044537853502,0.4356746216487648,1119
N (337.5–360° and 0–22.5°),UCASS 6,2.23678340480253,0.6055570300476074,1119
N (337.5–360° and 0–22.5°),UCASS 6,2.579767431378263,0.1934794812505813,1119
N (337.5–360° and 0–22.5°),UCASS 6,3.316323265304515,0.11824602255529845,1119
N (337.5–360° and 0–22.5°),UCASS 6,4.263097465458654,0.06218820292266811,1119
N (337.5–360° and 0–22.5°),UCASS 6,5.296527164095356,0.055491653564642265,1119
N (337.5–360° and 0–22.5°),UCASS 6,6.755116579304905,0.04986076589793117,1119
N (337.5–360° and 0–22.5°),UCASS 6,8.618816624107977,0.01619096229974576,1119
N (337.5–360° and 0–22.5°),UCASS 6,11.067971810589329,0.0,1119
N (337.5–360° and 0–22.5°),UCASS 6,14.265342617687105,0.0,1119
N (337.5–360° and 0–22.5°),UCASS 6,18.743596239782804,0.004485351970257963,1119
N (337.5–360° and 0–22.5°),UCASS 6,25.325038993059813,0.0,1119
N (337.5–360° and 0–22.5°),TSI OPS 3330,0.3349626844888845,99.20446663885588,282
N (337.5–360° and 0–22.5°),TSI OPS 3330,0.417025179095939,20.360081184423564,282
N (337.5–360° and 0–22.5°),TSI OPS 3330,0.5188785985179963,5.705875889877316,282
N (337.5–360° and 0–22.5°),TSI OPS 3330,0.6461106716345119,1.968531655734489,282
N (337.5–360° and 0–22.5°),TSI OPS 3330,0.8041996020889342,1.1030112300892367,282
N (337.5–360° and 0–22.5°),TSI OPS 3330,1.0009740256370292,1.3594493371324792,282
N (337.5–360° and 0–22.5°),TSI OPS 3330,1.246493882857032,0.7542369212937319,282
N (337.5–360° and 0–22.5°),TSI OPS 3330,1.5521636511656882,0.9870704878640366,282
N (337.5–360° and 0–22.5°),TSI OPS 3330,1.9324057544936053,0.7074704912024381,282
N (337.5–360° and 0–22.5°),TSI OPS 3330,2.4060049875260026,0.4053324356703338,282
N (337.5–360° and 0–22.5°),TSI OPS 3330,2.9959898197423835,0.253121301869742,282
N (337.5–360° and 0–22.5°),TSI OPS 3330,3.73008927507104,0.17294926163180677,282
N (337.5–360° and 0–22.5°),TSI OPS 3330,4.644080533324115,0.12383050638485035,282
N (337.5–360° and 0–22.5°),TSI OPS 3330,5.781788823538958,0.09546989551225918,282
N (337.5–360° and 0–22.5°),TSI OPS 3330,7.198224225460054,0.0469225418609615,282
N (337.5–360° and 0–22.5°),TSI OPS 3330,8.962142600963231,0.04654309636682955,282
