Wind_Speed_Class,Instrument,Diameter_um,dN_dlnDp,N_Samples
4–6 m/s,FIDAS 200,0.10373,0.0,2227
4–6 m/s,FIDAS 200,0.111469,0.0,2227
4–6 m/s,FIDAS 200,0.119786,0.0,2227
4–6 m/s,FIDAS 200,0.128723,0.0,2227
4–6 m/s,FIDAS 200,0.138327,0.0,2227
4–6 m/s,FIDAS 200,0.148647,0.0,2227
4–6 m/s,FIDAS 200,0.159737,103.23308414457028,2227
4–6 m/s,FIDAS 200,0.171655,793.4163531825934,2227
4–6 m/s,FIDAS 200,0.184462,1003.2310785047537,2227
4–6 m/s,FIDAS 200,0.198224,1145.2633628463796,2227
4–6 m/s,FIDAS 200,0.213013,913.5663914688071,2227
4–6 m/s,FIDAS 200,0.228905,771.9171995132608,2227
4–6 m/s,FIDAS 200,0.245984,686.4851437622182,2227
4–6 m/s,FIDAS 200,0.264336,630.3335331070871,2227
4–6 m/s,FIDAS 200,0.284057,414.02538546675447,2227
4–6 m/s,FIDAS 200,0.30525,159.87662637871566,2227
4–6 m/s,FIDAS 200,0.328024,66.95752719605848,2227
4–6 m/s,FIDAS 200,0.352497,33.13640808282266,2227
4–6 m/s,FIDAS 200,0.378797,17.890284577107327,2227
4–6 m/s,FIDAS 200,0.407058,12.672876030230787,2227
4–6 m/s,FIDAS 200,0.437427,10.334227709179109,2227
4–6 m/s,FIDAS 200,0.470063,9.971026178104413,2227
4–6 m/s,FIDAS 200,0.505133,8.306607343381295,2227
4–6 m/s,FIDAS 200,0.54282,5.789228971144172,2227
4–6 m/s,FIDAS 200,0.583319,4.547905891576314,2227
4–6 m/s,FIDAS 200,0.626839,3.726027233445829,2227
4–6 m/s,FIDAS 200,0.673606,3.588647397782524,2227
4–6 m/s,FIDAS 200,0.723862,3.6405145345741463,2227
4–6 m/s,FIDAS 200,0.777868,3.1288162309978564,2227
4–6 m/s,FIDAS 200,0.835903,3.246011735663504,2227
4–6 m/s,FIDAS 200,0.898268,2.7268363446897705,2227
4–6 m/s,FIDAS 200,0.965286,2.7667477314218414,2227
4–6 m/s,FIDAS 200,1.037304,2.3557166981117437,2227
4–6 m/s,FIDAS 200,1.114695,2.2951833605519045,2227
4–6 m/s,FIDAS 200,1.19786,2.1102055621585016,2227
4–6 m/s,FIDAS 200,1.28723,1.9742173474040294,2227
4–6 m/s,FIDAS 200,1.383267,1.819838450201462,2227
4–6 m/s,FIDAS 200,1.48647,1.5911322105278571,2227
4–6 m/s,FIDAS 200,1.597372,1.4255639318937825,2227
4–6 m/s,FIDAS 200,1.716548,1.2073406801941529,2227
4–6 m/s,FIDAS 200,1.844616,1.0197477882496746,2227
4–6 m/s,FIDAS 200,1.982239,0.8703245475087884,2227
4–6 m/s,FIDAS 200,2.13013,0.7545965841152005,2227
4–6 m/s,FIDAS 200,2.289054,0.6671718622697875,2227
4–6 m/s,FIDAS 200,2.459835,0.6048765370372517,2227
4–6 m/s,FIDAS 200,2.643358,0.547748344756044,2227
4–6 m/s,FIDAS 200,2.840573,0.48023828731758195,2227
4–6 m/s,FIDAS 200,3.052502,0.4502609640179175,2227
4–6 m/s,FIDAS 200,3.280243,0.40450156979790924,2227
4–6 m/s,FIDAS 200,3.524975,0.34639561921299805,2227
4–6 m/s,FIDAS 200,3.787966,0.3134451019246599,2227
4–6 m/s,FIDAS 200,4.070578,0.26145829571963936,2227
4–6 m/s,FIDAS 200,4.374274,0.23954536515591543,2227
4–6 m/s,FIDAS 200,4.700629,0.2034192303329328,2227
4–6 m/s,FIDAS 200,5.051333,0.18086510307938863,2227
4–6 m/s,FIDAS 200,5.428202,0.15378150806650356,2227
4–6 m/s,FIDAS 200,5.833189,0.1310482553027401,2227
4–6 m/s,FIDAS 200,6.26839,0.11844344586049067,2227
4–6 m/s,FIDAS 200,6.736061,0.10055441483349792,2227
4–6 m/s,FIDAS 200,7.238624,0.09409778250043857,2227
4–6 m/s,FIDAS 200,7.778682,0.08242763452181565,2227
4–6 m/s,FIDAS 200,8.359033,0.07398737443965332,2227
4–6 m/s,FIDAS 200,8.982682,0.06374030854145166,2227
4–6 m/s,FIDAS 200,9.652861,0.05918872195180388,2227
4–6 m/s,FIDAS 200,10.373039,0.047145758807677116,2227
4–6 m/s,FIDAS 200,11.146949,0.03163794760082258,2227
4–6 m/s,FIDAS 200,11.978599,0.030321751534743046,2227
4–6 m/s,FIDAS 200,12.872296,0.02605217101527402,2227
4–6 m/s,FIDAS 200,13.83267,0.022887102517280412,2227
4–6 m/s,FIDAS 200,14.864696,0.019545249069857253,2227
4–6 m/s,FIDAS 200,15.973718,0.01800716286098177,2227
4–6 m/s,FIDAS 200,17.165483,0.014117236441830496,2227
4–6 m/s,FIDAS 200,18.446161,0.01232229370759243,2227
4–6 m/s,FIDAS 200,19.82239,0.013101692438688249,2227
4–6 m/s,FIDAS 200,21.301296,0.01410203354898902,2227
4–6 m/s,FIDAS 200,22.890539,0.01511173427029964,2227
4–6 m/s,FIDAS 200,24.598352,0.01638602717834606,2227
4–6 m/s,FIDAS 200,26.433582,0.004735201239743671,2227
4–6 m/s,UCASS 1,0.7765307463326871,1.1363118585454262,248
4–6 m/s,UCASS 1,1.7052272575818157,0.2016682979003127,248
4–6 m/s,UCASS 1,2.4781242906682466,0.030969503018634187,248
4–6 m/s,UCASS 1,3.1246599815019875,0.03358027649642002,248
4–6 m/s,UCASS 1,3.668105778191245,0.0,248
4–6 m/s,UCASS 1,4.161249812255929,0.0,248
4–6 m/s,UCASS 1,4.678589531044587,0.037752149249075516,248
4–6 m/s,UCASS 1,5.145298825141257,0.0,248
4–6 m/s,UCASS 1,5.604863959098383,0.0,248
4–6 m/s,UCASS 1,6.061188002363893,0.0,248
4–6 m/s,UCASS 1,6.520398760812102,0.026803149375251207,248
4–6 m/s,UCASS 1,6.971986804347811,0.0,248
4–6 m/s,UCASS 1,7.420956811624765,0.0,248
4–6 m/s,UCASS 1,7.891793205602894,0.0,248
4–6 m/s,UCASS 1,10.85080642164443,0.005636854918048286,248
4–6 m/s,UCASS 2,4.069004792329446,0.1257936215366746,248
4–6 m/s,UCASS 2,4.496398558846847,0.14440210289504093,248
4–6 m/s,UCASS 2,5.417970099585268,0.059765995408038224,248
4–6 m/s,UCASS 2,6.685506712284417,0.04221841907180535,248
4–6 m/s,UCASS 2,8.268978171455045,0.027141607802818116,248
4–6 m/s,UCASS 2,10.772854774849607,0.021521950365177556,248
4–6 m/s,UCASS 2,13.835259303677686,0.0,248
4–6 m/s,UCASS 2,17.414821273846023,0.0,248
4–6 m/s,UCASS 2,23.11955881932006,0.0,248
4–6 m/s,UCASS 2,28.16814512885078,0.0,248
4–6 m/s,UCASS 2,30.822173836379548,0.0,248
4–6 m/s,UCASS 2,33.4058677480469,0.0,248
4–6 m/s,UCASS 2,35.530071770262445,0.0,248
4–6 m/s,UCASS 2,40.3981039159018,0.0,248
4–6 m/s,UCASS 2,48.99905305207439,0.0,248
4–6 m/s,UCASS 6,0.6280127387243033,0.4167637817532598,248
4–6 m/s,UCASS 6,0.7557777451076474,0.8523888117713864,248
4–6 m/s,UCASS 6,1.1299557513460428,0.14346984367297064,248
4–6 m/s,UCASS 6,1.7951044537853502,0.17950636369958003,248
4–6 m/s,UCASS 6,2.23678340480253,0.3522786815469082,248
4–6 m/s,UCASS 6,2.579767431378263,0.12863471043648816,248
4–6 m/s,UCASS 6,3.316323265304515,0.05717512227174714,248
4–6 m/s,UCASS 6,4.263097465458654,0.049614944740290046,248
4–6 m/s,UCASS 6,5.296527164095356,0.0,248
4–6 m/s,UCASS 6,6.755116579304905,0.007366644131937296,248
4–6 m/s,UCASS 6,8.618816624107977,0.0071763673462217495,248
4–6 m/s,UCASS 6,11.067971810589329,0.0,248
4–6 m/s,UCASS 6,14.265342617687105,0.0,248
4–6 m/s,UCASS 6,18.743596239782804,0.0,248
4–6 m/s,UCASS 6,25.325038993059813,0.0,248
4–6 m/s,TSI OPS 3330,0.3349626844888845,99.32393275980796,57
4–6 m/s,TSI OPS 3330,0.417025179095939,21.062448705637173,57
4–6 m/s,TSI OPS 3330,0.5188785985179963,6.701740994529738,57
4–6 m/s,TSI OPS 3330,0.6461106716345119,2.3846521653448893,57
4–6 m/s,TSI OPS 3330,0.8041996020889342,1.3921526565914986,57
4–6 m/s,TSI OPS 3330,1.0009740256370292,1.4199487993804458,57
4–6 m/s,TSI OPS 3330,1.246493882857032,0.7835104126195516,57
4–6 m/s,TSI OPS 3330,1.5521636511656882,0.9842690588908015,57
4–6 m/s,TSI OPS 3330,1.9324057544936053,0.7135785802999836,57
4–6 m/s,TSI OPS 3330,2.4060049875260026,0.38974185466177735,57
4–6 m/s,TSI OPS 3330,2.9959898197423835,0.2543300347321529,57
4–6 m/s,TSI OPS 3330,3.73008927507104,0.16670945436607243,57
4–6 m/s,TSI OPS 3330,4.644080533324115,0.1406474198537915,57
4–6 m/s,TSI OPS 3330,5.781788823538958,0.08772434617716911,57
4–6 m/s,TSI OPS 3330,7.198224225460054,0.054909529703972455,57
4–6 m/s,TSI OPS 3330,8.962142600963231,0.059738930225674364,57
