Wind_Speed_Class,Instrument,Diameter_um,dN_dlnDp,N_Samples
0–2 m/s,UCASS 1,4.678589531044587,0.030826058501912845,6548
0–2 m/s,UCASS 1,5.145298825141257,0.030835698148010963,6548
0–2 m/s,UCASS 1,5.604863959098383,0.029958977043987523,6548
0–2 m/s,UCASS 1,6.061188002363893,0.004013640611004965,6548
0–2 m/s,UCASS 1,6.520398760812102,0.008754314306460158,6548
0–2 m/s,UCASS 1,6.971986804347811,0.004696771706113744,6548
0–2 m/s,UCASS 1,7.420956811624765,0.014294717587124417,6548
0–2 m/s,UCASS 1,7.891793205602894,0.005523246424699067,6548
0–2 m/s,UCASS 1,10.85080642164443,0.003682164283132711,6548
0–2 m/s,UCASS 2,4.069004792329446,0.40792628788149565,6548
0–2 m/s,UCASS 2,4.496398558846847,0.2814113453398113,6548
0–2 m/s,UCASS 2,5.417970099585268,0.16871270946334355,6548
0–2 m/s,UCASS 2,6.685506712284417,0.06756695618190066,6548
0–2 m/s,UCASS 2,8.268978171455045,0.044324299760821376,6548
0–2 m/s,UCASS 2,10.772854774849607,0.03749010542943004,6548
0–2 m/s,UCASS 2,13.835259303677686,0.014012373851295144,6548
0–2 m/s,UCASS 2,17.414821273846023,0.006206616172812367,6548
0–2 m/s,UCASS 2,23.11955881932006,0.005936122859879979,6548
0–2 m/s,UCASS 2,28.16814512885078,0.0,6548
0–2 m/s,UCASS 2,30.822173836379548,0.0,6548
0–2 m/s,UCASS 2,33.4058677480469,0.0,6548
0–2 m/s,UCASS 2,35.530071770262445,0.0,6548
0–2 m/s,UCASS 2,40.3981039159018,0.0015185880952141928,6548
0–2 m/s,UCASS 2,48.99905305207439,0.0015185880952141928,6548
0–2 m/s,UCASS 6,0.6280127387243033,1.9436863918971126,6548
0–2 m/s,UCASS 6,0.7557777451076474,2.5136446400228167,6548
0–2 m/s,UCASS 6,1.1299557513460428,0.4894909960936164,6548
0–2 m/s,UCASS 6,1.7951044537853502,0.5769675360521257,6548
0–2 m/s,UCASS 6,2.23678340480253,0.7150129169362003,6548
0–2 m/s,UCASS 6,2.579767431378263,0.2602536588308651,6548
0–2 m/s,UCASS 6,3.316323265304515,0.15522978954511152,6548
0–2 m/s,UCASS 6,4.263097465458654,0.11073411183515261,6548
0–2 m/s,UCASS 6,5.296527164095356,0.03856001657254674,6548
0–2 m/s,UCASS 6,6.755116579304905,0.02646663230993411,6548
0–2 m/s,UCASS 6,8.618816624107977,0.01757932653208606,6548
0–2 m/s,UCASS 6,11.067971810589329,0.005775039862912908,6548
0–2 m/s,UCASS 6,14.265342617687105,0.004294424225309936,6548
0–2 m/s,UCASS 6,18.743596239782804,0.0029219807483983245,6548
0–2 m/s,UCASS 6,25.325038993059813,0.0,6548
0–2 m/s,TSI OPS 3330,0.3349626844888845,103.7934881348413,1650
0–2 m/s,TSI OPS 3330,0.417025179095939,23.19624558018934,1650
0–2 m/s,TSI OPS 3330,0.5188785985179963,7.303259687720362,1650
0–2 m/s,TSI OPS 3330,0.6461106716345119,2.5745001834311747,1650
0–2 m/s,TSI OPS 3330,0.8041996020889342,1.390897793726522,1650
0–2 m/s,TSI OPS 3330,1.0009740256370292,1.5298327334279969,1650
0–2 m/s,TSI OPS 3330,1.246493882857032,0.8467256140197092,1650
0–2 m/s,TSI OPS 3330,1.5521636511656882,1.0447973904127443,1650
0–2 m/s,TSI OPS 3330,1.9324057544936053,0.7404466298290656,1650
0–2 m/s,TSI OPS 3330,2.4060049875260026,0.4135078196077206,1650
0–2 m/s,TSI OPS 3330,2.9959898197423835,0.24905336651366686,1650
0–2 m/s,TSI OPS 3330,3.73008927507104,0.18126469828421066,1650
0–2 m/s,TSI OPS 3330,4.644080533324115,0.12705216288538027,1650
0–2 m/s,TSI OPS 3330,5.781788823538958,0.08896795841417675,1650
0–2 m/s,TSI OPS 3330,7.198224225460054,0.04932897154587894,1650
0–2 m/s,TSI OPS 3330,8.962142600963231,0.04907318254851845,1650
