Wind_Speed_Class,Instrument,Diameter_um,dN_dlnDp,N_Samples
2–4 m/s,FIDAS 200,0.10373,0.0,4176
2–4 m/s,FIDAS 200,0.111469,0.0,4176
2–4 m/s,FIDAS 200,0.119786,0.0,4176
2–4 m/s,FIDAS 200,0.128723,0.0,4176
2–4 m/s,FIDAS 200,0.138327,0.0,4176
2–4 m/s,FIDAS 200,0.148647,0.0,4176
2–4 m/s,FIDAS 200,0.159737,45.13629446181917,4176
2–4 m/s,FIDAS 200,0.171655,444.5910736017364,4176
2–4 m/s,FIDAS 200,0.184462,884.1978263506859,4176
2–4 m/s,FIDAS 200,0.198224,1090.3901307088377,4176
2–4 m/s,FIDAS 200,0.213013,899.1834613657767,4176
2–4 m/s,FIDAS 200,0.228905,784.9073843114684,4176
2–4 m/s,FIDAS 200,0.245984,733.7448805757056,4176
2–4 m/s,FIDAS 200,0.264336,683.321019960344,4176
2–4 m/s,FIDAS 200,0.284057,445.7664917345533,4176
2–4 m/s,FIDAS 200,0.30525,179.9551765931209,4176
2–4 m/s,FIDAS 200,0.328024,76.21468719430482,4176
2–4 m/s,FIDAS 200,0.352497,37.77436840687436,4176
2–4 m/s,FIDAS 200,0.378797,20.732618766803594,4176
2–4 m/s,FIDAS 200,0.407058,14.971367391153226,4176
2–4 m/s,FIDAS 200,0.437427,12.174154032413414,4176
2–4 m/s,FIDAS 200,0.470063,11.412689110322404,4176
2–4 m/s,FIDAS 200,0.505133,9.214271077323,4176
2–4 m/s,FIDAS 200,0.54282,6.315066930215876,4176
2–4 m/s,FIDAS 200,0.583319,4.829707175499399,4176
2–4 m/s,FIDAS 200,0.626839,3.9860250933816888,4176
2–4 m/s,FIDAS 200,0.673606,3.792808760336261,4176
2–4 m/s,FIDAS 200,0.723862,3.816694148235438,4176
2–4 m/s,FIDAS 200,0.777868,3.3690087913653173,4176
2–4 m/s,FIDAS 200,0.835903,3.4178789679882793,4176
2–4 m/s,FIDAS 200,0.898268,2.869153174452911,4176
2–4 m/s,FIDAS 200,0.965286,2.932217924587969,4176
2–4 m/s,FIDAS 200,1.037304,2.5108288970342523,4176
2–4 m/s,FIDAS 200,1.114695,2.4591150507854636,4176
2–4 m/s,FIDAS 200,1.19786,2.2381024837699854,4176
2–4 m/s,FIDAS 200,1.28723,2.061373613149309,4176
2–4 m/s,FIDAS 200,1.383267,1.9108250090764967,4176
2–4 m/s,FIDAS 200,1.48647,1.645936974022894,4176
2–4 m/s,FIDAS 200,1.597372,1.4959803159599718,4176
2–4 m/s,FIDAS 200,1.716548,1.2336353538971847,4176
2–4 m/s,FIDAS 200,1.844616,1.049446868645166,4176
2–4 m/s,FIDAS 200,1.982239,0.8800628538515969,4176
2–4 m/s,FIDAS 200,2.13013,0.7781204178117112,4176
2–4 m/s,FIDAS 200,2.289054,0.6668986957501456,4176
2–4 m/s,FIDAS 200,2.459835,0.6136511022316219,4176
2–4 m/s,FIDAS 200,2.643358,0.5384537091342523,4176
2–4 m/s,FIDAS 200,2.840573,0.48930701703189583,4176
2–4 m/s,FIDAS 200,3.052502,0.4494683396073341,4176
2–4 m/s,FIDAS 200,3.280243,0.4036378822225008,4176
2–4 m/s,FIDAS 200,3.524975,0.3600238232734199,4176
2–4 m/s,FIDAS 200,3.787966,0.3117484727581406,4176
2–4 m/s,FIDAS 200,4.070578,0.2548517012729347,4176
2–4 m/s,FIDAS 200,4.374274,0.22695890756618778,4176
2–4 m/s,FIDAS 200,4.700629,0.19884236884218928,4176
2–4 m/s,FIDAS 200,5.051333,0.17027924666814842,4176
2–4 m/s,FIDAS 200,5.428202,0.14660121903604634,4176
2–4 m/s,FIDAS 200,5.833189,0.12186097425512402,4176
2–4 m/s,FIDAS 200,6.26839,0.11361976788041586,4176
2–4 m/s,FIDAS 200,6.736061,0.09388732944694626,4176
2–4 m/s,FIDAS 200,7.238624,0.08179997799673049,4176
2–4 m/s,FIDAS 200,7.778682,0.07366420631528568,4176
2–4 m/s,FIDAS 200,8.359033,0.0642872617199,4176
2–4 m/s,FIDAS 200,8.982682,0.05428578651073873,4176
