Wind_Speed_Class,Instrument,Diameter_um,dN_dlnDp,N_Samples
6–8 m/s,FIDAS 200,0.10373,0.0,756
6–8 m/s,FIDAS 200,0.111469,0.0,756
6–8 m/s,FIDAS 200,0.119786,0.0,756
6–8 m/s,FIDAS 200,0.128723,0.0,756
6–8 m/s,FIDAS 200,0.138327,0.0,756
6–8 m/s,FIDAS 200,0.148647,0.0,756
6–8 m/s,FIDAS 200,0.159737,94.72360164727519,756
6–8 m/s,FIDAS 200,0.171655,732.6253415686592,756
6–8 m/s,FIDAS 200,0.184462,1003.7729872105796,756
6–8 m/s,FIDAS 200,0.198224,1149.9580933568259,756
6–8 m/s,FIDAS 200,0.213013,918.4150975825163,756
6–8 m/s,FIDAS 200,0.228905,771.1158002430866,756
6–8 m/s,FIDAS 200,0.245984,677.4424082580119,756
6–8 m/s,FIDAS 200,0.264336,617.1348179254638,756
6–8 m/s,FIDAS 200,0.284057,413.73260234988163,756
6–8 m/s,FIDAS 200,0.30525,162.54765847748544,756
6–8 m/s,FIDAS 200,0.328024,65.11610923574557,756
6–8 m/s,FIDAS 200,0.352497,31.96842757783224,756
6–8 m/s,FIDAS 200,0.378797,17.017565955250713,756
6–8 m/s,FIDAS 200,0.407058,12.00977386782491,756
6–8 m/s,FIDAS 200,0.437427,9.48050887265538,756
6–8 m/s,FIDAS 200,0.470063,9.233220013869715,756
6–8 m/s,FIDAS 200,0.505133,7.776292491547652,756
6–8 m/s,FIDAS 200,0.54282,5.535123645977956,756
6–8 m/s,FIDAS 200,0.583319,4.345380332082796,756
6–8 m/s,FIDAS 200,0.626839,3.5110109297508747,756
6–8 m/s,FIDAS 200,0.673606,3.2654551183471963,756
6–8 m/s,FIDAS 200,0.723862,3.422660229713531,756
6–8 m/s,FIDAS 200,0.777868,2.954209935690776,756
6–8 m/s,FIDAS 200,0.835903,3.0335985742489306,756
6–8 m/s,FIDAS 200,0.898268,2.511035576112776,756
6–8 m/s,FIDAS 200,0.965286,2.554047838035269,756
